54, 1
77, 1
79, 2
86, 1
92, 1
93, 1
96, 1
97, 1
106, 1
111, 2
114, 1
118, 1
120, 1
128, 1
133, 1
135, 1
142, 2
143, 1
145, 1
154, 1
159, 1
161, 1
162, 1
166, 1
167, 2
172, 1
174, 1
175, 1
177, 1
179, 1
180, 1
181, 1
187, 1
192, 1
194, 1
195, 1
198, 1
206, 1
207, 1
210, 1
211, 1
217, 1
222, 1
226, 1
228, 1
229, 1
231, 2
234, 1
241, 1
242, 1
243, 1
247, 2
248, 1
253, 1
258, 3
260, 1
261, 1
262, 1
265, 1
267, 1
270, 1
275, 1
283, 1
288, 1
290, 1
291, 1
297, 1
300, 1
304, 1
311, 2
315, 1
320, 1
327, 2
328, 1
336, 2
337, 1
340, 1
341, 1
343, 1
349, 1
354, 1
356, 2
358, 1
359, 1
360, 1
361, 1
363, 1
365, 1
370, 1
375, 1
377, 1
379, 2
381, 1
387, 1
389, 1
392, 1
395, 1
398, 1
405, 2
410, 1
414, 1
418, 1
419, 2
426, 2
428, 1
432, 1
434, 1
437, 2
439, 1
443, 1
446, 2
449, 1
458, 1
460, 1
461, 1
463, 2
464, 1
468, 1
470, 1
475, 1
477, 1
480, 3
483, 1
485, 1
489, 1
490, 2
495, 1
496, 2
501, 1
502, 1
505, 1
507, 3
510, 1
513, 1
514, 1
517, 1
518, 1
520, 1
522, 1
528, 1
532, 1
533, 1
534, 1
536, 1
543, 1
545, 1
550, 1
555, 1
556, 1
559, 1
563, 1
564, 1
568, 1
569, 1
571, 1
573, 1
575, 1
577, 2
579, 3
580, 1
582, 1
588, 1
590, 1
596, 2
599, 1
601, 1
607, 2
610, 1
611, 1
613, 1
614, 1
625, 1
627, 1
631, 2
634, 1
635, 3
639, 1
640, 1
643, 1
646, 1
648, 1
651, 1
652, 1
656, 1
657, 1
659, 1
661, 1
662, 2
666, 1
667, 1
673, 1
674, 1
679, 2
681, 1
687, 1
692, 2
694, 1
698, 1
700, 1
710, 1
711, 1
714, 1
716, 2
718, 1
722, 1
725, 1
726, 1
728, 1
730, 1
731, 2
732, 1
736, 1
742, 1
743, 1
752, 1
754, 1
760, 2
761, 1
763, 1
765, 1
769, 1
779, 2
788, 1
790, 1
797, 1
798, 1
802, 1
804, 1
805, 1
806, 1
809, 1
810, 2
819, 1
824, 3
825, 1
827, 1
830, 1
831, 1
833, 1
834, 1
837, 1
846, 1
847, 1
849, 1
851, 2
852, 1
855, 1
863, 1
866, 1
869, 1
871, 1
874, 1
880, 1
884, 1
885, 1
888, 1
892, 1
896, 1
898, 1
899, 1
900, 1
901, 2
903, 2
907, 1
909, 1
912, 1
913, 1
915, 1
916, 1
918, 1
920, 1
929, 1
933, 1
934, 1
935, 1
936, 1
938, 1
939, 1
941, 1
944, 1
949, 1
951, 1
954, 1
958, 1
959, 1
963, 1
964, 1
965, 1
971, 2
975, 3
977, 1
982, 1
983, 1
986, 1
987, 1
993, 1
1008, 2
1013, 1
1014, 1
1018, 1
1019, 1
1020, 1
1023, 1
1024, 1
1025, 1
1030, 1
1031, 1
1034, 2
1037, 1
1039, 1
1040, 1
1043, 1
1049, 1
1051, 1
1057, 1
1058, 1
1062, 1
1064, 1
1065, 1
1075, 2
1083, 1
1091, 1
1098, 1
1106, 1
1107, 1
1111, 1
1113, 1
1118, 1
1169, 1
1192, 1
1197, 1
1259, 1
