0, 67
502, 37
1006, 44
1508, 23
2011, 49
2513, 58
3063, 98
3566, 87
4069, 69
4570, 41
5074, 75
5577, 37
6079, 63
6583, 37
7085, 59
7588, 41
8090, 68
8592, 46
9095, 68
9597, 47
10100, 76
10603, 58
11106, 68
11609, 45
12111, 85
12614, 97
13116, 98
13618, 88
14120, 99
14623, 93
15126, 94
15630, 85
16132, 91
16635, 50
17137, 65
17640, 35
18142, 58
18645, 52
19147, 97
19652, 98
20154, 97
20657, 88
21159, 85
21662, 74
22165, 76
22667, 52
23170, 82
23673, 40
24176, 67
24680, 41
25182, 58
25685, 56
26187, 96
26692, 95
27194, 98
27697, 68
28199, 78
28701, 59
29203, 85
29708, 79
30221, 96
30727, 50
31257, 80
31789, 74
32298, 83
32808, 69
33316, 76
33820, 59
34326, 79
34832, 82
