0, 0.0
1000, 0.0
2006, 21.0
3008, 32.0
4012, 32.0
5015, 32.0
6015, 32.0
7020, 32.0
8019, 32.0
9021, 32.0
10028, 33.0
11028, 32.0
12028, 32.0
13034, 32.0
14049, 32.0
15033, 32.0
16036, 32.0
17043, 32.0
18041, 32.0
19052, 32.0
20043, 32.0
21049, 32.0
22048, 32.0
23051, 32.0
24054, 32.0
25054, 32.0
26059, 33.0
27064, 32.0
28065, 32.0
29068, 32.0
30069, 32.0
31077, 32.0
32071, 9.0
33070, 0.0
